time,AT,BE,BG,CH,CZ,DE,DK,EE,EL,ES,FI,FR,HR,HU,IE,IT,LT,LU,LV,NL,NO,PL,PT,RO,SE,SI,SK,UK
2758,0.2009482115159435,0.22593183458095145,0.08072212121325685,0.06443395739947576,0.16202032703785518,0.2631609516311242,0.21359046972994586,0.22858394443277022,0.029207982347568932,0.3633866725911154,0.14717200648382603,0.19138891669028985,0.13724941841845553,0.4004277981872031,0.19859594769724595,0.06628867567575264,0.20308357910416866,0.11076879064227803,0.15384637506809332,0.09920424180348525,0.16359134583916424,0.18688680639735666,0.16123739428727546,0.1502664394736927,0.2381317630855948,0.11390396337025877,0.2812599042128706,0.25175504098466583
2759,0.17769426855197415,0.2062760794126132,0.06573902879114932,0.06268386455399895,0.15222586645973787,0.25935774638968345,0.23111651219703913,0.22870746683983162,0.028676102598872797,0.34662207241777404,0.15370228840127298,0.20395761931020254,0.14249400773809748,0.35505536713227825,0.21994619686514727,0.07061243884698234,0.1961705471272751,0.12856972975979622,0.18657882640336482,0.09661303266909264,0.15368144068653333,0.18437934366098013,0.15002710922298923,0.13843574564095878,0.21313860125276615,0.122297899443868,0.2529850861996488,0.2632485802958473
2760,0.1634840477532224,0.22485859333236163,0.04848100361009673,0.07999109946139299,0.15106717605152153,0.23975770788712497,0.25637053726553277,0.22008705404098905,0.028482747621344662,0.33589777361465034,0.15007079383635394,0.20248192236377346,0.14607706734746567,0.3314405406584717,0.2584058814708501,0.0775753270000384,0.17929366480153142,0.15102710036676792,0.1953290895666035,0.09706428204260036,0.1534174793784623,0.1689661837351583,0.1291406713004246,0.1277541316002679,0.19821343589250373,0.12055672754340632,0.23305861154633747,0.2618012169453212
2761,0.14246375635092431,0.15056892548083067,0.03529888083596287,0.10215189039457824,0.13358727803626141,0.21022417034799587,0.26528974098940644,0.21988451296685352,0.029754347810137385,0.3189009024145665,0.15173889496396611,0.20165438609958908,0.15779655973888312,0.2919060578249193,0.31414936976219426,0.08088480822317252,0.1746334860328482,0.09039336463319447,0.18556975938524153,0.11435739357954797,0.15823207291445723,0.1631660624003235,0.1240765521220244,0.1256186333395734,0.19063274197556457,0.11042658969689627,0.235749509764857,0.2596634685438975
2762,0.13285960203645872,0.15516762902687903,0.031318234221124924,0.11265713519241863,0.12537305014039088,0.19639859322322303,0.27836150130219034,0.20607296506863662,0.030379228073967587,0.29846953798123177,0.15376299675243693,0.19647996550671842,0.16988274762720748,0.25261417185905094,0.35501767207219403,0.08392396174218485,0.1896479280338838,0.13684724441387866,0.18181093618567815,0.13736245599073046,0.1623215560719296,0.16284178371173982,0.12413848280158303,0.1231002517317112,0.20038689537052368,0.12899331969280037,0.22746183475974036,0.25142312857704935
2763,0.13389015678282512,0.15091864463652147,0.03076931693453285,0.10296898674369623,0.1265256174670619,0.18631002740996938,0.29324074340466055,0.17934057165860176,0.031391983686956906,0.27600507613413316,0.14781756192475695,0.18338760686728425,0.17973917158403308,0.25316642160719627,0.37645173634984025,0.08369997298858015,0.20358049685898405,0.11753814299902843,0.19511776290588492,0.1260749009731138,0.16327652379586893,0.16392386513976995,0.11989496041733588,0.11726356028906955,0.2116936761514462,0.140900788780478,0.21043136971235268,0.24978476261391047
2764,0.12805346929525052,0.15904434766177733,0.030218773984861405,0.08233514062581936,0.11846817660238071,0.17979288383150488,0.3152645191659499,0.16116510163736122,0.03139206648979633,0.2543043952671852,0.13319764503865733,0.1824114136467384,0.18424950880097948,0.2695742471820876,0.39584579393318664,0.08557398731576607,0.20634456010476337,0.17388008482371253,0.20296854122884295,0.14011802327782527,0.16502368034874948,0.17045713423469847,0.11187686332963696,0.10603079090855863,0.23383191799560582,0.12904872422112054,0.20649023926015622,0.24961219397939977
2765,0.12077481906789597,0.1693554622481486,0.025258341738324582,0.058077094868096577,0.119285517550594,0.17068850674758718,0.3082396091843991,0.14177239750472925,0.028874650204950364,0.2382163787485079,0.11470050397738578,0.1772258642955119,0.19709108081197674,0.2560194437954478,0.4310691459348674,0.09170899673417868,0.18688496515761466,0.2189898774916235,0.1758529433374514,0.1282644264365116,0.159323914093586,0.15656761844159794,0.10974527681434297,0.07577131546917942,0.23008634668060304,0.12165945081256271,0.2085784574404294,0.2518107180446274
2766,0.10666878818510155,0.1621869506052639,0.015607295969682446,0.0403904492057036,0.10927806272014531,0.14995472035585675,0.28634443975825774,0.11582374096108715,0.026484126677992097,0.21146086954902965,0.08689099427826609,0.16136247669405956,0.19195698410043702,0.21319612025896742,0.4690102140895143,0.08841512077574493,0.1359630752161635,0.17234238119951484,0.12517762260869827,0.11121240400845081,0.14996428864978648,0.11887238137975403,0.10183070010102867,0.05500271456786555,0.18406804044001787,0.10723540655092716,0.18312240163208132,0.26472641455021945
2767,0.07913517797620903,0.14960634040685622,0.013933793429586944,0.027485450857737553,0.09908215769568265,0.13002410428327543,0.24354837944029986,0.09403455101388712,0.023896703822736513,0.18761544820574994,0.0698154140839735,0.1272404881834856,0.16415443089301146,0.18743576572509954,0.45547058274753094,0.08077985334722008,0.11726459071725943,0.11783718658584015,0.08863849997442429,0.10344646298923213,0.13395171156370977,0.08974102565575683,0.09026168431462353,0.05377074668090847,0.14297674976571706,0.07297176671969316,0.23874264661147832,0.27307894718869175
2768,0.08606389815078022,0.14366749453658328,0.017434120165572213,0.027482513730585946,0.10531379824931633,0.12106141281394212,0.18519857195824038,0.08659119745535776,0.022933165924627037,0.20532607472045641,0.06160889550729891,0.1485946313510917,0.17402557019659037,0.20621389080951852,0.4579873872317098,0.09257983864772365,0.11950577286353005,0.15851298858342672,0.07518117847579159,0.11943199557331095,0.12037056860544514,0.08504013261526427,0.09114747381686741,0.0651673045143119,0.13767942575724948,0.07955754766376064,0.29407019627522235,0.30568310076478694
2769,0.1011832506096772,0.13220427791006395,0.020825842968735905,0.035196546013335314,0.10893804884312326,0.12003962966613672,0.1480063166589403,0.0832060360613867,0.025290840846024745,0.1962455721613103,0.05837999096500423,0.15404589675579547,0.1887389391162803,0.22825800815992292,0.45819813395908315,0.11387846726909588,0.13512456247637447,0.16132883328667907,0.07776945759637038,0.115756653414061,0.11737512458766215,0.08744103853114547,0.12291456223478453,0.07431091016141156,0.14327291951967483,0.11689032477020798,0.33890585311545723,0.3369985385442748
2770,0.1497177202912527,0.10161559267572426,0.02284835170768855,0.026588280553641007,0.10525092447974187,0.11045384218016957,0.10290899475992878,0.04641877846298051,0.020853213831543777,0.16160304444603696,0.055146828094177,0.13866498311835035,0.16902121530915423,0.15779281140705495,0.41724100538337255,0.09198187951754493,0.14523978884150573,0.06584384128314151,0.08690290748407138,0.09815167356059995,0.10108277139357345,0.0874599483047627,0.09041637797483158,0.08262651152210575,0.1429515652802754,0.12841329301522197,0.28856178156180307,0.3231852390941269
2771,0.1830408778304167,0.09418459305134312,0.02909600372564793,0.024276381284884695,0.12512074220825464,0.12871196595572967,0.08710758000612956,0.04079698833857905,0.02661604768279584,0.14887567533949322,0.055226964548161395,0.16236842939165852,0.1724679374453792,0.19967099168788477,0.45047341730562745,0.11066502320424311,0.13608187012803183,0.05422704954673481,0.07584003576120821,0.09842436863023832,0.10456443620380511,0.1028853299041003,0.09303562475838724,0.088302422868424,0.15619726024454153,0.18470298886247574,0.3448212080091006,0.3518769509185982
2772,0.1879645233680889,0.09712707041512803,0.032084516482497834,0.030389698297867695,0.15726601213830588,0.14695704856840383,0.07577787838811241,0.0454527090512704,0.03263515166806741,0.15060665724498837,0.05476033437431476,0.1964116208649762,0.18209486719641113,0.22199412734012974,0.5007929012692683,0.12429838011238861,0.12117832270900745,0.06160049856298071,0.059075071651843655,0.10694164475437533,0.11008071252759347,0.10384001658814715,0.10473594174547957,0.09118404702796529,0.17199927110421337,0.22790873009339987,0.40552346117666,0.3883254354977525
2773,0.213159267748687,0.11216405035983879,0.03695127160515147,0.04101879637442984,0.163666716844368,0.16007004491449278,0.06969818370587012,0.05310403618827307,0.03790560497565805,0.14953990048868837,0.05483788236126968,0.23008888262186775,0.16117101625422697,0.21381828553013232,0.5533227586687878,0.1505475072251604,0.11455853578794734,0.0712883413657557,0.055451420525724715,0.11086943010721766,0.1133179265281645,0.09490333159946795,0.11117233307473308,0.09316219596705215,0.1827987967789216,0.30026542582101223,0.4257456077357858,0.40848638268610316
2774,0.27687928268665507,0.13326593681157806,0.043976131872349014,0.045108627679225966,0.1870653435872167,0.17030943784063218,0.07182578353358778,0.0734779523483003,0.040898514396246165,0.15423904603013058,0.05297962719802942,0.2772176010882031,0.150085643587827,0.2094670401629468,0.641884961847425,0.16364597199987457,0.11241908813749196,0.07859954125684224,0.06127715251013395,0.11209036887613014,0.11252606836947868,0.09326718826766689,0.11459000963878811,0.10730210344331749,0.18680054647332292,0.2827203270634337,0.4457544230556658,0.4315888045418798
2775,0.3274850630099898,0.1629828006843659,0.05244861352514075,0.04389045524246748,0.23366471770061953,0.18245921772478843,0.07953312155657105,0.10034202233424129,0.04236113073486876,0.15744270749271086,0.06007742730973083,0.29998356348561206,0.15108127281671682,0.1939228131106237,0.74077953653132,0.16088130500112374,0.11660531775187788,0.08472699398033719,0.07733150407784954,0.12183589718067407,0.11541483596192224,0.0913047313704596,0.12208656372775456,0.11615253774465945,0.19269996838251327,0.22213644405268834,0.40325128377086256,0.42728616548504766
2776,0.3429484851610298,0.16674058280530432,0.06857256112053726,0.03633854643954375,0.2539044118423464,0.19128177861152432,0.08624383825501393,0.12391593362142123,0.043766562348640216,0.15357323865156022,0.0744553533404178,0.30567202713343894,0.1574260084111063,0.1767669463024649,0.7694046145572578,0.14236837411465914,0.1108751634355614,0.0931787766393489,0.09430759257819286,0.1279621581616432,0.11977953883011028,0.08525017126615447,0.14073305359157726,0.13503718037301388,0.20669772549284035,0.1817761145567914,0.32358076415556586,0.42388952942863667
2777,0.3514824367016682,0.17099669715286714,0.09890212314143595,0.029842534880381476,0.3096016701210137,0.19334933374655883,0.09202457771158502,0.14890608837678285,0.04730213163213343,0.1479118986079308,0.0938214958029989,0.2840201439155667,0.15120604353256725,0.16691093749060418,0.7413089636866323,0.12748525288525628,0.14466427870340065,0.08652818695534532,0.13647293347233747,0.10168643843522199,0.1288373107825608,0.100648004191168,0.1627509391539323,0.17684371029784565,0.226795218273278,0.1492053136431666,0.2594277203475285,0.4215853563056158
2778,0.3342200081167875,0.16474647360877095,0.12379927725118585,0.025668424352193714,0.4106429110492832,0.20314153546504843,0.11326345691296766,0.1692828249763749,0.0502144792444601,0.130686558587686,0.10253974364943225,0.27251517873368,0.185737361168515,0.2011712996892699,0.7060757366602769,0.12753545459213741,0.18257646816885836,0.09392004659226758,0.18796509651021062,0.08535800297693097,0.14046215591862646,0.13468463207340037,0.1834617412077608,0.2183367161432191,0.25774750660400325,0.11140328604232697,0.22933399148859804,0.45675994444997764
2779,0.3143861207180079,0.17194582763978422,0.12160197815128916,0.0357502347533777,0.4514313167519947,0.20748043855958154,0.15438519495595826,0.173131032163264,0.04756181180361554,0.12624563481475656,0.10263535689919644,0.28303448566153255,0.1489513593413518,0.22668341412589876,0.6359421688376583,0.1148982222351892,0.20864859439055508,0.12110902034112474,0.21199595544786728,0.09009749919125207,0.14305289872095328,0.16808589709337096,0.21154564451940566,0.2238439361497041,0.28780207724160056,0.0875102515964951,0.2290464869600034,0.49178040555687697
2780,0.28696684724192245,0.18532765769813903,0.11129755096502057,0.04485166850585019,0.4192463444487599,0.2111054459202209,0.20460222339313971,0.14927253533852536,0.041784289468395665,0.12303295250089194,0.09713408585197279,0.3068925078554468,0.12474288166615323,0.1953324286676862,0.6482550036849339,0.10894627959998694,0.2148487445587493,0.14878996793308433,0.20166244589446713,0.11013082599604306,0.1377163349778724,0.1903612603517328,0.25132314843246156,0.21281518555364037,0.29456764021456866,0.08503493505280589,0.2512865140042474,0.5053929720081349
2781,0.2635445656857246,0.2109847561554791,0.105111976515296,0.06073396352331853,0.3767995783817059,0.21231504100067206,0.23942051690397764,0.12128309497781739,0.03651979329781976,0.1175230507249107,0.08906008200911598,0.3470259842717682,0.1158623009757895,0.18583987518144882,0.7471592920862373,0.11062249548779814,0.20900713042666452,0.15354539020528243,0.18737344345878928,0.158612263072661,0.12929926220351162,0.2161257901829749,0.2811112041555674,0.19753689789142126,0.2901433938682355,0.09381249760224675,0.27144094603014657,0.5333539542460914
2782,0.19389881028019532,0.2651840649484815,0.09643440473165285,0.06458994875232939,0.27038743713690966,0.16692410449407105,0.23571965732610134,0.0750988015760693,0.033230876704144104,0.1094215048358766,0.09541808800816541,0.3688205507176116,0.11305768552979596,0.1185898161083103,0.7913846213640976,0.12839202152934298,0.2258875688128976,0.21417619749355424,0.17201195517689755,0.2013561773661309,0.1272761312891528,0.25603472695382673,0.2695646650372243,0.17063427854007204,0.30099392180293133,0.12454309492797402,0.19291463277500512,0.529510573263788
2783,0.2409367693947417,0.2600917487422092,0.09048212117614357,0.07832788422324798,0.29600245190259306,0.18409464040374854,0.2237355922191614,0.07553347968831742,0.03139382712735088,0.10106410943141383,0.08923442317871515,0.39268424349822495,0.132011569246896,0.1424195458937071,0.8231684828554944,0.13781995386364596,0.20475090849494523,0.1895379585839451,0.16347187686840173,0.24858458318326457,0.12823023248260346,0.2588238610210196,0.26977007865712543,0.15993858466638974,0.2601445673679356,0.13365234067856224,0.1798110815437923,0.5414317119491312
2784,0.23429868603405488,0.2600488933231987,0.08412959636430674,0.08684113481940046,0.32242308134197917,0.1930622343634585,0.2154145885685517,0.0739913976062055,0.030301696967232047,0.09269301497031972,0.08545841315627972,0.42300847772200895,0.14724776222612157,0.2052610137680147,0.8866830147703508,0.1427934592258751,0.18113768187289736,0.15365749347721191,0.141526734337262,0.2721130602880279,0.12692718666499267,0.25366528022463264,0.262965728420496,0.14935973411143383,0.2431702438949891,0.10861823977226726,0.19213117472882763,0.533105027034755
2785,0.2096477797395214,0.262974334670588,0.07725531370976187,0.08893512277469827,0.3033716466133808,0.19326021767000146,0.21249212414117138,0.07758798918716353,0.030145240526411262,0.08698106302318945,0.08730271064590898,0.4637039691323862,0.11763557525305103,0.221363492822827,0.937630079264511,0.14418923506291098,0.16647294518466904,0.15658779293163425,0.12333478434004104,0.30126310645637094,0.1268389693260305,0.2462205735790526,0.25024127718083783,0.14308635654088023,0.24538363148619008,0.06943085996666537,0.1853594188076432,0.5338592889834902
2786,0.196466388375231,0.2811548238399646,0.07276981187242382,0.09265526459472209,0.27848420707334504,0.18855299515907983,0.1975330321542525,0.08837252250401346,0.029263466168412123,0.0850148864669693,0.09873190146310462,0.48293943740928136,0.09042275912115474,0.210109723581982,0.9757527571352916,0.15053810880318316,0.15989645124187837,0.18546488521386487,0.10606422617186649,0.3299448990897314,0.1293424502935358,0.24858493168956286,0.2348913135299645,0.136648886005883,0.26725881417557407,0.05765529775988117,0.17865225797509238,0.5409599594132407
2787,0.19349728372253383,0.31816372646132773,0.07057394346059101,0.09483457638333721,0.23708815159345326,0.1836685611468678,0.17332722216316,0.10193871361635755,0.028103809108622445,0.0821053787861596,0.11353990060566083,0.5014767720495589,0.07846454409398,0.19741472396646306,0.9907551385583799,0.14390010884173368,0.16799625311552585,0.20537551627543243,0.09962526800671767,0.3623589000004217,0.12902277462434442,0.24897395221597704,0.21910779907246758,0.13385718627023804,0.2973784131924166,0.06166682602879207,0.17159540990062397,0.5461101766454693
2788,0.18362691541255668,0.374344722558396,0.0692924377265762,0.0970862870891171,0.22403055694753898,0.17524132545656318,0.1546866005717351,0.10801475558810757,0.027667068250310834,0.0796516141544414,0.12404292731332885,0.5148603516140455,0.07836993591053812,0.20098247011900827,0.9979241919591966,0.133894899487558,0.17596617743802964,0.22561718220966234,0.09974194565364011,0.3943967844254382,0.1279036691893818,0.24129668397246135,0.21374470000477788,0.13372257061668955,0.31781972808517306,0.047501401045550125,0.15841028989984646,0.5425409762694213
2789,0.17048071299090364,0.42958538397975743,0.06243332336906041,0.0998975311694799,0.22883312777064296,0.1701121176917177,0.15742642506743487,0.11040094969184536,0.02648949673014794,0.07615126292948794,0.11833673233496683,0.5058050028947652,0.08366377298923237,0.19954146208886897,0.9849817704457251,0.13003023635711045,0.15534373992655565,0.27736087625704964,0.09482672699754627,0.42881862131444837,0.12808774344800097,0.22962835575492208,0.21324990771005142,0.11141591257697396,0.3092646380799214,0.03809013937392137,0.14583644386352698,0.5337263047648799
2790,0.18458931799852762,0.4928162228103541,0.04192242789006704,0.11002282549539046,0.23741078679642824,0.16003033712506995,0.1447347632562575,0.09680448146078621,0.022507771298383997,0.07195396088599874,0.0911865067444399,0.4947794570475078,0.08108656967089636,0.19155585858332763,0.9574071465529416,0.12691635067984863,0.10542214720638453,0.46624353941999974,0.07525880999520357,0.4430907642158593,0.1291096788888203,0.2185896466813087,0.2120053725027871,0.08181528071405385,0.2590984449105125,0.02685052362660329,0.12952149558796605,0.5258387259781258
2791,0.2079664433996414,0.4883599105320217,0.04339280981744555,0.11333008131888332,0.21124182668704491,0.1457258048872641,0.12305174597974752,0.0868582637955215,0.018713843758540932,0.06248418365486238,0.07374774828278477,0.4707793734554998,0.08006418679210374,0.17489609299305603,0.9170493082794747,0.14845190612330844,0.07945068234693238,0.392831511988469,0.05199459843194868,0.41662602260743065,0.12699935698243764,0.21843658531545537,0.19406483630984803,0.07771704335678206,0.2390150434438837,0.024142412999444487,0.1313510661006893,0.5582261955497267
2792,0.19383609630947857,0.5567030678777692,0.05445845734758682,0.14354753131362305,0.16470954193408213,0.1462011418169206,0.11583461534287098,0.08524708794331398,0.019774838014412866,0.054480725996892125,0.08088551036548862,0.553767806900022,0.0775241602768584,0.177514962765015,0.9612287284096444,0.16091792186337928,0.08306144387586127,0.40129915175593595,0.05603167056217321,0.4322433149239537,0.12646514907559686,0.22999370423573956,0.1390934379478485,0.0820448797171202,0.2552390525071183,0.024503292100314,0.13674151234109652,0.56563296459892
2793,0.1811293193067969,0.5859117035852224,0.06592676853296622,0.19504718017059597,0.13759131583241457,0.15062186297863805,0.11135677799858124,0.08986681514221272,0.025080595856284797,0.05802032910046461,0.09498103512257354,0.5776060067163207,0.0722063340602413,0.1775585309767868,0.9450323992197853,0.1689013312579401,0.09954140489657884,0.5162655329108001,0.07181365762581328,0.43865277703324673,0.13189059101935924,0.23428734171537322,0.1240979280282327,0.09296375478286478,0.2731417946989642,0.024758373045234868,0.15591085541198366,0.5821008387666337
2794,0.1552535846676459,0.41880803319237664,0.07324500431983602,0.17564885302641572,0.09843665199602128,0.12579319661168914,0.08472007931050701,0.15140674963712983,0.03175046660455931,0.05370996614264834,0.1159750482901201,0.486769740534152,0.06973676097567581,0.11793581964186042,0.9424835877304389,0.17225730036499778,0.09753545538671345,0.2601541412832871,0.07197694559334518,0.39539541526236255,0.14450402595773043,0.17395092954310076,0.11723241978060732,0.10254112790975048,0.2847068792770368,0.016112008952989646,0.1069395011949971,0.5399954769990483
2795,0.1656504797373466,0.47805612237035533,0.08560467049606757,0.21588179645289518,0.09286169311972547,0.14005624468060743,0.0706748126635701,0.16758229025832297,0.044758780530324185,0.055332874752778885,0.12809887360127495,0.5168451700420374,0.07693771826189276,0.11916066885609519,0.9258398154797429,0.18400475871786234,0.07973763251772885,0.26894549643692434,0.0665592267247461,0.43896389685392045,0.14400484928945773,0.16844815772622498,0.10470213476846363,0.11789067403017799,0.3075751318700606,0.010752836651664243,0.09358528320195578,0.5602954194086591
2796,0.15194686478535932,0.5300765061429767,0.09172970026398013,0.24923035404080032,0.09274472489917553,0.14307516877979987,0.060770080096146116,0.17652423761882424,0.05154187805968071,0.05822617398969888,0.13919052748952884,0.5436131070487566,0.06227924641784745,0.11421912507525904,0.9377366368369177,0.18164075073333052,0.06886855382210054,0.25841659310074533,0.066782704588492,0.462237605331508,0.13924121442735402,0.15989599988531508,0.10023934097635943,0.12326236462461393,0.3213266838824821,0.010071065526212718,0.11303452520139654,0.5791037987431744
2797,0.12315455056947286,0.6448577916802388,0.09376155715863889,0.2258193465731637,0.08552856425721214,0.15307675629800035,0.05679859618839499,0.1867924423881491,0.05806964979170353,0.06250975415071515,0.15037112787731996,0.5821340761887576,0.05677584202888762,0.10996947050585527,0.9499197966102391,0.18344883035213208,0.06844970508528815,0.2694508728864105,0.07414858611744438,0.4740469143428137,0.13335563516064194,0.1712151828452598,0.1020421448578111,0.11817362967018527,0.3176918917336899,0.01162043044918561,0.1438148654611211,0.5931030685603584
2798,0.11920015482693724,0.7647815257409772,0.09205968350165374,0.22461613471557712,0.09089907704629442,0.1494761882107769,0.05267844542968314,0.20870493916746496,0.059228549540636055,0.07067908846181271,0.16842468083321374,0.6350463593681767,0.058119867429288194,0.11549487904139055,0.9180181593025997,0.18715021795435227,0.071865508804616,0.35726741054506334,0.09824053020848854,0.4934638891928041,0.1264241219714307,0.18387875820717933,0.10875533410670053,0.12457348597808802,0.2888160372354992,0.011899105661546273,0.14254641845161511,0.612256673215431
2799,0.11164076652973277,0.7299434358381205,0.08764478756001198,0.2358628014221473,0.08752576338673493,0.14980086125108263,0.049840207628249186,0.23070392602501813,0.05701584053255251,0.08013418897320267,0.18555678363823724,0.6704962792236384,0.05211132544667276,0.12221563308057123,0.8728466524681173,0.18475843873985034,0.07428895834056994,0.5055582725094192,0.13231595470022275,0.49104279295303754,0.12198278935484744,0.18327912309356992,0.12180643184096125,0.12967385102987175,0.2905663713749121,0.016761010632630007,0.14193335167647939,0.6229129391833464
2800,0.09705466582864103,0.6476765665847932,0.10775189200966727,0.23206036363452692,0.09782690708836726,0.13683463228591458,0.0556286200929972,0.27548506706801207,0.0503900065157165,0.09079195029347359,0.2087750357440031,0.6768514266317257,0.047621967376055487,0.11742910439526405,0.7978666721033933,0.1849678520438039,0.07570227745913764,0.4577535696437594,0.18750662901582363,0.4989204473552364,0.12300028371550016,0.17735369188680036,0.1416101005772735,0.15003731412674548,0.31001108072006367,0.03362404129837869,0.14552818213053412,0.6186192251652004
2801,0.07030957952593833,0.5232887325898488,0.14496309709003818,0.1882308776700841,0.09162227976853227,0.11692914485982589,0.06268533554469712,0.31019048348323436,0.05154185057007061,0.10113261290177314,0.23899360946956827,0.6268976263797147,0.047729349683543934,0.0976581951779334,0.7188365051051542,0.17778764476767775,0.10501705949931561,0.37016743463221313,0.25506775219940314,0.4309231924872276,0.12335889626382526,0.1657507153948958,0.16105145135317384,0.1880107921697029,0.340470898448939,0.034546233050273344,0.1258913133694251,0.5845231178700354
2802,0.06588992496172778,0.46290713173833886,0.15943185803041737,0.16140288136638023,0.07900930370280447,0.11169920518574566,0.0689168388874743,0.33384002224096804,0.05363939606959741,0.11005761081034283,0.26654671887286335,0.5469159899582428,0.049660386036239366,0.10328836352858793,0.5745201017814207,0.16653676387772134,0.14534057244682783,0.3771728445131905,0.32350761324835187,0.34526893852614543,0.13482291514783798,0.1508700392240191,0.17647761553364394,0.21936755095718463,0.36129793685721556,0.025107153499016134,0.1203997343040375,0.5315784990690533
2803,0.07846370761658665,0.3480429450026619,0.1434079829629444,0.13704602100667373,0.08333105365588882,0.11458761730301845,0.06419205901832413,0.3400550458116097,0.05216382663113761,0.12876256036167286,0.27910901561371887,0.47717694652685977,0.04802181153626915,0.12507417218771127,0.44358626244276744,0.1551473360437235,0.1698108507258696,0.32667330415300877,0.3562921916726473,0.3030786354769359,0.14972779179311135,0.12723970127155648,0.22157705373822256,0.2127726627915363,0.3646362083237966,0.01674417925092752,0.11937696620939375,0.5141498858875357
2804,0.09103367033227779,0.30750568584057314,0.12055053718689412,0.133199529167125,0.08999176454311297,0.1193695473605068,0.05459473713665984,0.35823495920889614,0.052476238304557096,0.13604579009135767,0.28862245578030976,0.41791857582340086,0.05489133667713189,0.16052734126127005,0.3467677124768734,0.14608998173326102,0.18483242148828227,0.2692978431482809,0.3674074293606665,0.2870281846363522,0.16716829927794855,0.11282108237314407,0.2597963595834424,0.19367763328664303,0.3712826900268088,0.014658244231345161,0.1195543360833166,0.4935990580209167
2805,0.11333162355695073,0.3105858368402518,0.11111489187446259,0.11843909018131334,0.10284777975278078,0.12847067550377916,0.048127626961372204,0.39036119083900217,0.054325227728315155,0.13637312615287414,0.29429269020080995,0.38367232694369985,0.07001703644194192,0.19114352238141677,0.27471293802031826,0.13936853569624227,0.18760548485137257,0.2613996095496511,0.37598514755483997,0.2832396323245827,0.18189192400640375,0.11037955264690455,0.2666083477518093,0.18203083621184762,0.38645147951694486,0.01475598970886411,0.1335306167559962,0.47283535547228134
2806,0.1372985324606054,0.3120013981792689,0.09961581624983529,0.09888918585263783,0.11149245179723503,0.12328129235283271,0.04038849682606285,0.48477827661307343,0.05904347640877228,0.1270178863886683,0.29256807632046083,0.3571978230376153,0.07871548391648725,0.17576221932915287,0.1856477677003504,0.12876867973299,0.1645079146120534,0.2581067487728068,0.4262308005893386,0.29078137228867085,0.1979558853037444,0.09460485098389333,0.24701133290370827,0.15775266475352265,0.4024826891114808,0.02438562059242599,0.11799352609095538,0.4206224307090909
2807,0.19329335583861365,0.3222332507104017,0.10303815060420286,0.08886917993887734,0.1499850257430466,0.14018220340455087,0.04508266656190795,0.5089674003174831,0.05592453172777462,0.12372458542321375,0.27353948169152703,0.33541164477855123,0.09674645886229849,0.20168583661303782,0.13751080888429926,0.12851389022717946,0.1513676363746535,0.2517327831604846,0.41852496693908364,0.25755949268483636,0.1986629028276174,0.11556865932611068,0.2140308305214059,0.16824048061090668,0.371464037262402,0.022088523847613287,0.1522133921915023,0.3860056144699984
2808,0.24265194614254915,0.33026480033630834,0.1113142365844129,0.08117136993167326,0.19569075286715695,0.14506392795903314,0.05299265932382928,0.5282128594597575,0.055430678522991945,0.12314501421452154,0.25237864202471105,0.31454575893724207,0.09557849882725436,0.21496870156656767,0.12147302817469434,0.13671282677310959,0.14488712430298983,0.24497375893203374,0.3969372798998264,0.2338371802754397,0.20696410224604672,0.12278932954163509,0.18410358900488685,0.17867339788222206,0.3688493497483074,0.02511876643067296,0.18589415611010612,0.35603186725684816
2809,0.277816773561751,0.32344794233846097,0.1128661338131147,0.07445239896939093,0.2575464818293504,0.14623636337402532,0.05387325127493083,0.5451999118098058,0.05340510034692254,0.12476773742531552,0.23543607913092693,0.3173083245244364,0.09865355475352189,0.23550519725921232,0.11867306484558503,0.1432198299634182,0.15207070433728045,0.22412676024023354,0.38590305515316586,0.23073810617020868,0.20803731915386595,0.12753356871187543,0.15670554680171883,0.17069943217906722,0.3734978373239415,0.033216239139119474,0.2184893812198843,0.33725987169607174
2810,0.29138052265209663,0.2914723315377746,0.12234458650895039,0.06855740124152032,0.28264374117804325,0.14572653877210473,0.05690916713386208,0.5556569304033757,0.05103847866980367,0.12546857162766448,0.22180242575076875,0.30098706085967186,0.10646738413774288,0.26662234095514065,0.1196287560648453,0.14615259530878077,0.16890493449663252,0.1907364534872509,0.39802867445970985,0.21106516271148928,0.20448559145913411,0.13241220098901257,0.13458448381516247,0.17316990823811684,0.37838936950796304,0.03482143321197375,0.24585363522903744,0.30696839371836065
2811,0.29079905070208095,0.27156240702686496,0.13175198211708825,0.06644764851613018,0.28594989791314657,0.14480594023652502,0.061979519678511494,0.5520890597016842,0.051081772072843,0.12797010719905125,0.20691642257534157,0.2905407464165524,0.10567384760486698,0.29807208909255417,0.1253374311786349,0.14564349753315184,0.18591966390672474,0.18330150612315796,0.4184958008390098,0.18396349248275148,0.19654912634471736,0.1376385120140196,0.12456516034695739,0.18324146276977488,0.3871824480812927,0.03823382303216841,0.26633403003855793,0.27199546725523877
