node,year_construction,capacity_existing
AT,2018,0.001239824344243132
AT,2019,0.0002479648688486264
AT,2021,0.004711332508123901
CH,2017,0.0003494927228900629
CH,2018,0.0005591883566241005
CH,2019,0.0009086810795141634
CH,2020,0.0021668548819183896
CH,2021,0.0053821879325069676
CZ,2009,0.0004972528391766582
CZ,2010,0.0004972528391766582
CZ,2011,0.0004972528391766582
CZ,2012,0.0004972528391766582
CZ,2013,0.0004972528391766582
CZ,2014,0.0004972528391766582
CZ,2015,0.0004972528391766582
CZ,2016,0.0004972528391766582
CZ,2017,0.0004972528391766582
CZ,2018,0.0004972528391766582
CZ,2019,0.0004972528391766582
CZ,2020,0.0004972528391766582
CZ,2021,0.0004972528391766582
DE,2009,0.07103384933948971
DE,2010,0.07103384933948971
DE,2011,0.07103384933948971
DE,2012,0.07103384933948971
DE,2013,0.07103384933948971
DE,2014,0.07103384933948971
DE,2015,0.07103384933948971
DE,2016,0.07103384933948971
DE,2017,0.07103384933948971
DE,2018,0.07103384933948971
DE,2019,0.07103384933948971
DE,2020,0.0987854248878925
DE,2021,0.11177010702521858
EL,2009,0.0011836051874907713
EL,2010,0.0011836051874907713
EL,2011,0.0011836051874907713
EL,2012,0.0011836051874907713
EL,2013,0.0011836051874907713
EL,2014,0.0011695181930806873
EL,2015,0.0011567971415010318
EL,2016,0.002769053916318477
EL,2017,0.0012590145041786176
EL,2018,0.0014833787302259325
EL,2019,0.0014084229400820876
EL,2020,0.0019458029782776767
EL,2021,0.0027317491317428878
ES,2016,0.008368563953076473
ES,2017,0.005149885509585522
ES,2018,0.011587242396567428
ES,2019,0.002574942754792761
ES,2020,0.004506149820887332
ES,2021,0.010943506707869234
FI,2015,0.00014782320321726547
FI,2020,0.0007391160160863273
FI,2021,0.00029564640643453094
FR,2009,0.000548106318910676
FR,2010,0.000548106318910676
FR,2011,0.000548106318910676
FR,2012,0.000548106318910676
FR,2013,0.000548106318910676
FR,2014,0.0018270210630355864
FR,2015,0.00018270210630355865
FR,2016,0.00018270210630355865
FR,2017,0.000548106318910676
FR,2018,0.00018270210630355865
FR,2019,0.0007308084252142346
FR,2020,0.003471340019767614
FR,2021,0.005846467401713877
HU,2017,0.0003626892260454423
HU,2021,0.0036268922604544233
IE,2018,0.0003475113062993744
IE,2019,0.0006950226125987487
IE,2020,0.001042533918898123
IE,2021,0.0013900452251974975
IT,2009,0.0034311809096828952
IT,2010,0.0034311809096828952
IT,2011,0.0034311809096828952
IT,2012,0.0034311809096828952
IT,2013,0.0034311809096828952
IT,2014,0.0034311809096828952
IT,2015,0.0034311809096828952
IT,2016,0.0034311809096828952
IT,2017,0.0034311809096828952
IT,2018,0.0034311809096828952
IT,2019,0.0034311809096828952
IT,2020,0.0022874539397885973
IT,2021,0.0011437269698942986
LT,2009,0.0019140270026880776
LT,2010,0.0019140270026880776
LT,2011,0.0019140270026880776
LT,2012,0.0019140270026880776
LT,2013,0.0019140270026880776
LT,2014,0.0019140270026880776
LT,2015,0.0019140270026880776
NL,2009,0.0038586923355401633
NL,2010,0.0038586923355401633
NL,2011,0.0038586923355401633
NL,2012,0.0038586923355401633
NL,2013,0.0038586923355401633
NL,2014,0.0016077884731417347
NL,2015,0.0016077884731417347
NL,2016,0.004823365419425204
NL,2017,0.004180250030168511
NL,2018,0.007074269281823634
NL,2019,0.009325173144222062
NL,2020,0.007717384671080327
NL,2021,0.01479165395290396
NO,2009,9.071436703705568e-05
NO,2010,9.071436703705568e-05
NO,2011,9.071436703705568e-05
NO,2012,9.071436703705568e-05
NO,2013,9.071436703705568e-05
NO,2014,9.071436703705568e-05
NO,2015,9.071436703705568e-05
NO,2016,9.071436703705568e-05
NO,2018,0.0009071436703705568
NO,2019,0.0006350005692593898
NO,2020,0.001451429872592891
NO,2021,0.005987148224445675
PL,2015,0.0006187553819015053
PL,2019,0.00030937769095075267
PL,2021,0.0015468884547537632
PT,2018,0.003646872759276776
PT,2021,0.0007293745518553551
SE,2017,0.00014288420237984468
SE,2018,0.0005715368095193787
SE,2019,0.0011430736190387574
SE,2020,0.0015717262261782914
SE,2021,0.005429599690434098
SI,2009,0.0010073235638219332
SI,2010,0.0010073235638219332
SI,2011,0.0010073235638219332
SI,2012,0.0010073235638219332
SI,2013,0.0010073235638219332
SI,2014,0.0009953346324090954
SI,2015,0.000984508205532793
SI,2016,0.002356641630909342
SI,2017,0.00107150170568393
SI,2018,0.0012624499831710065
SI,2019,0.0011986578213464575
SI,2020,0.001656002534704406
SI,2021,0.0023248928780790538
UK,2009,0.0002938008732942891
UK,2010,0.0002938008732942891
UK,2011,0.0002938008732942891
UK,2012,0.0002938008732942891
UK,2013,0.0002938008732942891
UK,2014,0.0002938008732942891
UK,2015,0.0002938008732942891
UK,2016,0.10263443840413831
UK,2017,0.0011752034931771563
UK,2018,0.0012731371176085856
UK,2019,0.005647505675545778
UK,2020,0.010021874233482969
UK,2021,0.014396242791420164
