node,year_construction,capacity_existing
AT,1994,0.02191311130136987
AT,1995,0.02191311130136987
AT,1996,0.02191311130136987
AT,1997,0.02191311130136987
AT,1998,0.02191311130136987
AT,1999,0.02191311130136987
AT,2000,0.02191311130136987
AT,2001,0.02191311130136987
AT,2002,0.02191311130136987
AT,2003,0.02191311130136987
AT,2004,0.02191311130136987
AT,2005,0.02191311130136987
AT,2006,0.02191311130136987
AT,2007,0.02191311130136987
AT,2008,0.02191311130136987
AT,2009,0.02191311130136987
AT,2010,0.02191311130136987
AT,2011,0.02191311130136987
AT,2012,0.02191311130136987
AT,2013,0.02191311130136987
AT,2014,0.02191311130136987
AT,2015,0.02191311130136987
AT,2016,0.02191311130136987
AT,2017,0.02191311130136987
AT,2018,0.02191311130136987
AT,2019,0.02191311130136987
AT,2020,0.02191311130136987
AT,2021,0.02191311130136987
BE,1994,0.06445379823874753
BE,1995,0.06445379823874753
BE,1996,0.06445379823874753
BE,1997,0.06445379823874753
BE,1998,0.06445379823874753
BE,1999,0.06445379823874753
BE,2000,0.06445379823874753
BE,2001,0.06445379823874753
BE,2002,0.06445379823874753
BE,2003,0.06445379823874753
BE,2004,0.06445379823874753
BE,2005,0.06445379823874753
BE,2006,0.06445379823874753
BE,2007,0.06445379823874753
BE,2008,0.06445379823874753
BE,2009,0.06445379823874753
BE,2010,0.06445379823874753
BE,2011,0.06445379823874753
BE,2012,0.06445379823874753
BE,2013,0.06445379823874753
BE,2014,0.06445379823874753
BE,2015,0.06445379823874753
BE,2016,0.06445379823874753
BE,2017,0.06445379823874753
BE,2018,0.06445379823874753
BE,2019,0.06445379823874753
BE,2020,0.06445379823874753
BE,2021,0.06445379823874753
BG,1994,0.016513493028375736
BG,1995,0.016513493028375736
BG,1996,0.016513493028375736
BG,1997,0.016513493028375736
BG,1998,0.016513493028375736
BG,1999,0.016513493028375736
BG,2000,0.016513493028375736
BG,2001,0.016513493028375736
BG,2002,0.016513493028375736
BG,2003,0.016513493028375736
BG,2004,0.016513493028375736
BG,2005,0.016513493028375736
BG,2006,0.016513493028375736
BG,2007,0.016513493028375736
BG,2008,0.016513493028375736
BG,2009,0.016513493028375736
BG,2010,0.016513493028375736
BG,2011,0.016513493028375736
BG,2012,0.016513493028375736
BG,2013,0.016513493028375736
BG,2014,0.016513493028375736
BG,2015,0.016513493028375736
BG,2016,0.016513493028375736
BG,2017,0.016513493028375736
BG,2018,0.016513493028375736
BG,2019,0.016513493028375736
BG,2020,0.016513493028375736
BG,2021,0.016513493028375736
CH,1994,0.0018499266144814078
CH,1995,0.0018499266144814078
CH,1996,0.0018499266144814078
CH,1997,0.0018499266144814078
CH,1998,0.0018499266144814078
CH,1999,0.0018499266144814078
CH,2000,0.0018499266144814078
CH,2001,0.0018499266144814078
CH,2002,0.0018499266144814078
CH,2003,0.0018499266144814078
CH,2004,0.0018499266144814078
CH,2005,0.0018499266144814078
CH,2006,0.0018499266144814078
CH,2007,0.0018499266144814078
CH,2008,0.0018499266144814078
CH,2009,0.0018499266144814078
CH,2010,0.0018499266144814078
CH,2011,0.0018499266144814078
CH,2012,0.0018499266144814078
CH,2013,0.0018499266144814078
CH,2014,0.0018499266144814078
CH,2015,0.0018499266144814078
CH,2016,0.0018499266144814078
CH,2017,0.0018499266144814078
CH,2018,0.0018499266144814078
CH,2019,0.0018499266144814078
CH,2020,0.0018499266144814078
CH,2021,0.0018499266144814078
CZ,1994,0.021629702544031324
CZ,1995,0.021629702544031324
CZ,1996,0.021629702544031324
CZ,1997,0.021629702544031324
CZ,1998,0.021629702544031324
CZ,1999,0.021629702544031324
CZ,2000,0.021629702544031324
CZ,2001,0.021629702544031324
CZ,2002,0.021629702544031324
CZ,2003,0.021629702544031324
CZ,2004,0.021629702544031324
CZ,2005,0.021629702544031324
CZ,2006,0.021629702544031324
CZ,2007,0.021629702544031324
CZ,2008,0.021629702544031324
CZ,2009,0.021629702544031324
CZ,2010,0.021629702544031324
CZ,2011,0.021629702544031324
CZ,2012,0.021629702544031324
CZ,2013,0.021629702544031324
CZ,2014,0.021629702544031324
CZ,2015,0.021629702544031324
