node,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
FI,1.0,0.9968752713209863,0.9937505426419725,0.9906258139629587,0.987501085283945,0.9843763566049312,0.9812516279259175,0.9781268992469037,0.9750021705678898,0.9775230699408204,0.980043969313751,0.9825648686866816,0.9850857680596122,0.9876066674325427,0.9901275668054732,0.9926484661784039,0.9951693655513344,0.997690264924265,1.0002111642971956,1.004985701976446,1.0097602396556966,1.014534777334947,1.0193093150141974,1.024083852693448,1.0288583903726984,1.033632928051949,1.0384074657311995,1.04318200341045,1.0479565410897005
FR,1.0,1.0024423115503396,1.0048846231006792,1.0073269346510185,1.009769246201358,1.0122115577516977,1.0146538693020373,1.0170961808523769,1.0195384924027164,1.0209133257219178,1.022288159041119,1.0236629923603202,1.0250378256795216,1.026412658998723,1.0277874923179244,1.0291623256371256,1.030537158956327,1.0319119922755282,1.0332868255947296,1.0366323243764473,1.039977823158165,1.0433233219398825,1.0466688207216002,1.0500143195033178,1.0533598182850354,1.056705317066753,1.0600508158484707,1.0633963146301884,1.066741813411906
HR,1.0,0.9974324303561348,0.9948648607122698,0.9922972910684046,0.9897297214245395,0.9871621517806745,0.9845945821368093,0.9820270124929441,0.979459442849079,0.9735605458130884,0.9676616487770977,0.961762751741107,0.9558638547051164,0.9499649576691257,0.9440660606331351,0.9381671635971445,0.9322682665611538,0.9263693695251631,0.9204704724891725,0.9178399599957019,0.9152094475022315,0.912578935008761,0.9099484225152905,0.9073179100218199,0.9046873975283494,0.9020568850348789,0.8994263725414083,0.896795860047938,0.8941653475544674
HU,1.0,0.9997150516315816,0.9994301032631632,0.9991451548947445,0.998860206526326,0.9985752581579076,0.9982903097894892,0.9980053614210708,0.9977204130526524,1.0003532872228662,1.00298616139308,1.005619035563294,1.0082519097335076,1.0108847839037216,1.0135176580739356,1.0161505322441493,1.0187834064143633,1.021416280584577,1.024049154754791,1.0269839662204714,1.029918777686152,1.0328535891518325,1.035788400617513,1.0387232120831935,1.041658023548874,1.0445928350145546,1.047527646480235,1.0504624579459156,1.053397269411596
IE,1.0,1.0061135425244288,1.0122270850488573,1.018340627573286,1.0244541700977146,1.0305677126221433,1.0366812551465718,1.0427947976710006,1.0489083401954291,1.0547670218607015,1.0606257035259734,1.0664843851912456,1.0723430668565177,1.0782017485217898,1.084060430187062,1.0899191118523341,1.0957777935176063,1.1016364751828782,1.1074951568481504,1.1122236341128555,1.1169521113775607,1.1216805886422658,1.1264090659069708,1.131137543171676,1.135866020436381,1.1405944977010862,1.1453229749657914,1.1500514522304963,1.1547799294952015
IT,1.0,1.0045254295997545,1.0090508591995089,1.0135762887992636,1.018101718399018,1.0226271479987725,1.0271525775985269,1.0316780071982814,1.0362034367980357,1.039673163980928,1.0431428911638199,1.0466126183467122,1.0500823455296042,1.0535520727124965,1.0570217998953884,1.0604915270782806,1.0639612542611727,1.0674309814440648,1.0709007086269569,1.0746255678749794,1.0783504271230022,1.0820752863710248,1.0858001456190476,1.08952500486707,1.0932498641150925,1.0969747233631153,1.1006995826111379,1.1044244418591604,1.1081493011071832
LT,1.0,0.9978174686802704,0.995634937360541,0.9934524060408113,0.9912698747210817,0.9890873434013523,0.9869048120816227,0.9847222807618933,0.9825397494421636,0.9918268635289,1.0011139776156366,1.010401091702373,1.0196882057891095,1.0289753198758458,1.0382624339625823,1.0475495480493187,1.0568366621360552,1.0661237762227918,1.075410890309528,1.0872752439366045,1.0991395975636808,1.111003951190757,1.1228683048178334,1.1347326584449098,1.1465970120719862,1.1584613656990623,1.170325719326139,1.1821900729532153,1.1940544265802915
LU,1.0,0.996975858615683,0.993951717231366,0.9909275758470488,0.9879034344627318,0.9848792930784146,0.9818551516940976,0.9788310103097806,0.9758068689254634,0.9756498299690102,0.9754927910125569,0.9753357520561035,0.9751787130996502,0.9750216741431968,0.9748646351867436,0.9747075962302904,0.9745505572738369,0.9743935183173836,0.9742364793609303,0.9769845227385491,0.9797325661161678,0.9824806094937867,0.9852286528714054,0.9879766962490242,0.9907247396266429,0.9934727830042617,0.9962208263818806,0.9989688697594993,1.001716913137118
LV,1.0,1.0019660814514622,1.0039321629029243,1.0058982443543865,1.0078643258058486,1.0098304072573108,1.011796488708773,1.013762570160235,1.0157286516116972,1.019897520003711,1.0240663883957248,1.0282352567877386,1.0324041251797522,1.036572993571766,1.0407418619637798,1.0449107303557936,1.0490795987478072,1.053248467139821,1.0574173355318348,1.0579623314790085,1.0585073274261823,1.059052323373356,1.0595973193205297,1.0601423152677034,1.0606873112148771,1.0612323071620509,1.0617773031092246,1.0623222990563983,1.062867295003572
NL,1.0,1.016224588043929,1.032449176087858,1.048673764131787,1.064898352175716,1.081122940219645,1.0973475282635738,1.113572116307503,1.1297967043514319,1.1466448928402857,1.1634930813291393,1.1803412698179931,1.1971894583068468,1.2140376467957006,1.2308858352845542,1.247734023773408,1.2645822122622616,1.2814304007511155,1.298278589239969,1.3171771743417635,1.3360757594435582,1.3549743445453528,1.3738729296471472,1.3927715147489417,1.411670099850736,1.4305686849525305,1.4494672700543254,1.4683658551561198,1.4872644402579143
NO,1.0,0.9960809614424831,0.9921619228849663,0.9882428843274494,0.9843238457699324,0.9804048072124155,0.9764857686548987,0.9725667300973818,0.968647691539865,0.9725428087364856,0.976437925933106,0.9803330431297266,0.9842281603263472,0.9881232775229677,0.9920183947195883,0.9959135119162089,0.9998086291128295,1.00370374630945,1.0075988635060706,1.0166586945651275,1.0257185256241848,1.0347783566832418,1.0438381877422989,1.052898018801356,1.061957849860413,1.07101768091947,1.080077511978527,1.0891373430375841,1.0981971740966412
PL,1.0,0.9947128286306803,0.9894256572613607,0.984138485892041,0.9788513145227212,0.9735641431534016,0.9682769717840819,0.9629898004147621,0.9577026290454425,0.9555614594908121,0.9534202899361816,0.9512791203815512,0.9491379508269208,0.9469967812722901,0.9448556117176597,0.9427144421630292,0.9405732726083988,0.9384321030537685,0.936290933499138,0.9343189582108964,0.9323469829226545,0.9303750076344129,0.928403032346171,0.9264310570579294,0.9244590817696878,0.9224871064814459,0.9205151311932044,0.9185431559049625,0.9165711806167208
PT,1.0,1.0147656931802387,1.0295313863604771,1.0442970795407156,1.0590627727209543,1.073828465901193,1.0885941590814316,1.1033598522616699,1.1181255454419086,1.124332684881039,1.1305398243201694,1.1367469637593,1.1429541031984303,1.1491612426375606,1.1553683820766911,1.1615755215158214,1.167782660954952,1.1739898003940823,1.1801969398332128,1.1885398547757484,1.1968827697182842,1.2052256846608198,1.2135685996033554,1.2219115145458912,1.230254429488427,1.2385973444309626,1.2469402593734982,1.255283174316034,1.2636260892585696
RO,1.0,1.0041102176989962,1.0082204353979924,1.0123306530969887,1.016440870795985,1.020551088494981,1.0246613061939773,1.0287715238929735,1.0328817415919698,1.035912969040142,1.0389441964883142,1.0419754239364862,1.0450066513846585,1.0480378788328306,1.051069106281003,1.054100333729175,1.057131561177347,1.0601627886255194,1.0631940160736915,1.0663231292064557,1.0694522423392196,1.0725813554719836,1.0757104686047476,1.0788395817375118,1.0819686948702758,1.08509780800304,1.088226921135804,1.0913560342685682,1.0944851474013322
SE,1.0,0.9934543868384457,0.9869087736768913,0.9803631605153369,0.9738175473537826,0.9672719341922283,0.9607263210306739,0.9541807078691195,0.9476350947075651,0.9501986711815075,0.9527622476554497,0.955325824129392,0.9578894006033344,0.9604529770772767,0.9630165535512191,0.9655801300251613,0.9681437064991036,0.9707072829730459,0.9732708594469882,0.975456354704719,0.9776418499624497,0.9798273452201806,0.9820128404779114,0.9841983357356422,0.9863838309933731,0.9885693262511039,0.9907548215088346,0.9929403167665655,0.9951258120242963
SI,1.0,1.0032601223387663,1.0065202446775325,1.0097803670162988,1.0130404893550653,1.0163006116938316,1.0195607340325978,1.0228208563713643,1.0260809787101306,1.0270523812599481,1.0280237838097654,1.028995186359583,1.0299665889094003,1.0309379914592178,1.0319093940090354,1.0328807965588527,1.0338521991086702,1.0348236016584877,1.0357950042083053,1.0389417576546844,1.0420885111010638,1.045235264547443,1.0483820179938224,1.0515287714402017,1.054675524886581,1.0578222783329603,1.0609690317793394,1.0641157852257188,1.0672625386720982
SK,1.0,1.002138718865932,1.0042774377318644,1.0064161565977965,1.0085548754637286,1.0106935943296607,1.012832313195593,1.014971032061525,1.0171097509274574,1.0177407889602463,1.0183718269930355,1.0190028650258245,1.0196339030586137,1.0202649410914029,1.0208959791241918,1.021527017156981,1.0221580551897702,1.0227890932225592,1.0234201312553484,1.0244175276831606,1.0254149241109731,1.0264123205387854,1.0274097169665979,1.0284071133944102,1.0294045098222226,1.030401906250035,1.0313993026778474,1.0323966991056597,1.0333940955334722
UK,1.0,1.0064373573370993,1.0128747146741985,1.0193120720112978,1.025749429348397,1.0321867866854963,1.0386241440225956,1.0450615013596949,1.0514988586967942,1.0528468109915705,1.0541947632863464,1.0555427155811228,1.056890667875899,1.058238620170675,1.0595865724654512,1.0609345247602273,1.0622824770550034,1.0636304293497796,1.064978381644556,1.0667327931227206,1.0684872046008853,1.0702416160790502,1.071996027557215,1.0737504390353796,1.0755048505135443,1.077259261991709,1.0790136734698739,1.0807680849480386,1.0825224964262032
