time,AT,BE,CZ,DE,ES,FI,FR,HU,IT,NL,PL,RO,SE,UK,BG,CH,DK,EE,EL,HR,IE,LT,LU,LV,NO,PT,SI,SK
8587,10.476323189599682,14.516964495981842,11.128960953164123,122.14089064874734,46.00260427675138,6.08006141159853,104.6575864506687,9.296863560844727,99.37374697318984,19.637803804193734,32.83939274946127,10.244734911640196,13.128027151563494,118.90575449633401,6.053309911935793,13.46498962958867,8.503463645602407,1.1304713223138487,9.283346392991824,3.3993360486786757,9.783147980114915,3.2212431912848407,1.1611103841279757,1.4950286953679042,9.34173582074133,16.17299202258658,3.7397009833767223,3.8863354920878
8588,7.135134428860898,10.028380387850712,8.04292597620636,85.30329493624204,31.212466996430738,4.476331812627347,72.64100203385468,6.880536732755916,69.4198153143172,12.942876080564186,22.99999464216652,7.5603932442175275,9.408127008247552,100.0948205516011,4.163122411658725,9.620320400587184,6.086966120260346,0.879579784621786,6.875310659854599,2.3768932013339565,7.637902902395335,2.2181352239862417,0.924460596542616,1.0632720549088446,6.954144674317805,12.917603658211194,2.655878513145987,2.7956716261919654
8589,5.275706135563811,7.135566601867881,5.664227035386179,60.8214532643133,22.281013705936143,3.0427232255103807,52.57952968372488,4.774783220783952,49.220930223853976,9.344266607362645,16.67961979395543,5.162673343506056,6.575074412157374,70.4666286296219,2.683595390476862,6.692322599869183,4.3346356829158275,0.619581900738668,4.681379753740717,1.7356628312203926,5.0632103890018945,1.4289922676794613,0.6090153164183248,0.7032689944962265,4.820729152113252,8.617937857218722,1.9444536742254994,1.9999920716408008
8590,3.596995135338418,4.702266387297707,3.720876722669011,40.228731788765295,14.688063063579106,2.341907181053573,35.24830328383055,3.1021821971015155,32.380633229103886,6.1990816584272785,11.216655412852354,4.111092283845024,4.281045733098603,50.10758432039167,2.3451150529518254,4.335123404317712,2.874266308521169,0.4122432657072956,3.435494035454519,1.1744232425880892,3.8548378001094883,1.2217522568545705,0.3789047817318253,0.5681432083077345,3.131434746958101,6.39136595394872,1.3218229083617736,1.3329895401682812
8591,2.7433163300108196,3.595604230315759,3.0967975813798594,31.518258958134435,10.822235822206538,1.6945089035833412,27.53572908228945,2.680661177784686,25.29055667575022,4.310044990841759,8.930762784434366,2.97659960746893,3.4913592532298705,33.09610484135137,1.826676291617462,3.50483098909626,2.3624410425169216,0.276107556360937,2.4595564731096604,0.9358986610105456,2.686869873069201,0.9503367129544114,0.36623378272154855,0.4270743265137915,2.733448050793068,4.356302682577528,1.0859680706862174,1.10834528940524
8592,1.974720679173626,2.694565996291573,2.353734444531446,23.59658994604828,8.066036321213504,1.0693180281795673,20.293376464495687,2.069316858086196,19.04287036152373,3.1594711295785527,6.5777488169297404,1.9032042666444777,2.6728275765537504,26.309735624978444,1.3312677145955671,2.6956367277323596,1.7749629183633462,0.1409458082436838,1.4975977739646171,0.6846721362352992,1.9811558621973808,0.6874383301820037,0.29707646057652776,0.29023375545310687,2.112594930249653,3.1892337638878825,0.7943072975605773,0.8294514759196401
8593,1.2315511750877501,1.791080034446714,1.6389940016792315,15.788091009706502,5.249698693962916,0.7606175212481638,13.249701164211558,1.486453871787307,12.834960128131007,1.9589069380880846,4.318121630316579,1.3392826014665673,1.8684937632311502,19.766085574582732,1.018313819808775,1.8915131973132473,1.2117685480215505,0.09004124259373165,1.0638362643122783,0.44499290954448834,1.3794317474170505,0.5278855023870219,0.23250125887437076,0.21612026820702948,1.5239599873796914,2.279355906694277,0.5213217995746007,0.5650771262602499
8594,0.8707621886371196,1.3512474498843567,1.2291742101055019,11.79942367850515,3.979327950600194,0.680889850597406,9.673414616056867,1.127018741781429,9.682563409756202,1.480079711165097,3.1295484035530783,1.0813688452555832,1.4236257338025997,13.354576629083386,0.8293952698689403,1.4537572890381827,0.8969546073695653,0.10936793185727282,1.0659315655379482,0.3187960125209322,0.8010638986884229,0.44884671362970363,0.18237185246309517,0.18995908904253855,1.154232542451126,1.3824837917704174,0.369651309471285,0.41435203484843497
8595,0.7887279892389015,1.346035534529002,1.0379201834818637,11.064245060494029,4.277028496006353,0.7746513592959501,8.765841163335562,0.9148551049702942,9.273314730301431,1.7783948289444655,2.6861610536233824,1.3403023816644657,1.285796527372588,9.986012301042258,0.9491184439464476,1.3536132481504153,0.7536268150070782,0.1095595187082382,1.119881519259043,0.26681721296491606,0.5366433361180925,0.4961944182370979,0.1381436021959188,0.21054450161085345,0.9191357443027854,0.9798774402140593,0.2816962553019946,0.33330520615936354
8596,0.8942922898373833,1.3507337901070482,1.1770246441702485,11.673641982980232,4.0592078731913945,1.9138602934993785,9.666839492139493,1.0576330025764302,9.56418901798698,1.5718069423105212,3.100733786332189,3.2098411624923933,1.370567447145765,9.118404718542987,1.601903105633267,1.401843605367308,0.8675577783854119,0.40899199576942585,2.9921089973575494,0.31694389823995445,0.48882484759788164,0.8605464574405247,0.1630725010291736,0.4338105333699512,1.078663067382158,0.9848188730673774,0.36226296913431366,0.3994798366999715
