time,AT,BE,BG,CH,CZ,DE,DK,EE,EL,ES,FI,FR,HR,HU,IE,IT,LT,LU,LV,NL,NO,PL,PT,RO,SE,SI,SK,UK
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,0.0,0.0,0.036745934351508275,0.0,0.0,0.0,0.0,0.0,0.007550385207493933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001155217694454871,0.0,0.0,0.0,0.0
7,0.003551303613296917,0.0,0.08875744317806229,0.0,0.0,0.0,0.0,0.0,0.045008769727107836,0.0,0.0,0.0,0.10213092621619897,0.11246449298367474,0.0,0.11794705823980266,0.0,0.0,0.0,0.0,0.0,0.009031494091469939,0.0,0.04844310154749697,0.0,0.03445092184672819,0.027448802557976673,0.0
8,0.023534402583858804,0.001673460990616483,0.20936780510073305,0.04859948285160927,0.0,0.0013283249035616904,0.06466546801976157,0.0,0.11147204468331341,0.1691664833155153,0.0,0.08591770043250227,0.20858349982763916,0.247305909113609,0.0,0.24063515813287772,0.0,0.0,0.0,0.0,0.0,0.009306183724472505,0.12565226525963236,0.11979743244850911,0.01757419580674883,0.0742378228337104,0.04965186346655716,0.0
9,0.08229221966536969,0.015392870960170809,0.3089225010890124,0.1739173856806523,0.0030603762781336473,0.016893348781783273,0.15473101244629608,0.008015841467709027,0.19419735248110961,0.3077071770591988,0.0,0.17241393570112076,0.3199711262144323,0.36715083192783654,0.04352687568145285,0.38254806381920325,0.0,0.0011149497811181826,0.02758847077019734,0.024105406599909462,0.04566154841553206,0.009077375885858817,0.24342315899803715,0.1794826823623246,0.12130364639476407,0.19562842812130365,0.05410889390282703,0.047361780245913046
10,0.1520074941617849,0.04598487582836281,0.3288481028120425,0.2937959345673573,0.02536680918107818,0.03819342580991104,0.2686340228422997,0.03358692700539218,0.25577352566850653,0.4754031219465025,0.0,0.2755290032184813,0.38072069418050447,0.39370079853063167,0.04836389711218767,0.46474582087092964,0.016001137396895106,0.03081161346887959,0.09333400221427124,0.08353019443836278,0.09260883329543873,0.010107919549818595,0.41713872433065846,0.22439175436266257,0.2211797905814079,0.3161567436715782,0.04017347553578094,0.10255157252771796
11,0.2047467743911432,0.03858655664294291,0.2815920623301959,0.37951682453276453,0.0641373218747118,0.059092270676702474,0.3355286786392485,0.05290627143895231,0.2747019432582288,0.581486422399345,0.0,0.3359927642796877,0.3696724174805995,0.3312458904657312,0.09033563281575621,0.49692147293285766,0.047526354720459886,0.051753771363091325,0.13657243500591554,0.1431471037303316,0.13880778369439847,0.009235719079050301,0.5410040499285338,0.23632998567785174,0.269025750264085,0.3865601236414508,0.021433006455026497,0.15983913083165524
12,0.20860789686016562,0.012476047941386008,0.22304481313491634,0.40669664373582654,0.06649653408248198,0.06612467714667405,0.3201850876205693,0.03967030619141351,0.23973921799232462,0.6239502872268818,0.0,0.3495998510475291,0.29563915255009576,0.20175375774711152,0.1254809642802776,0.48034580974309826,0.05508652535616094,0.044720885340214095,0.1099229344482237,0.14799511975388008,0.14910119406568434,0.007116491559606372,0.6018522621765616,0.19563575247777418,0.22803869675479171,0.3357323465613619,0.012788665369598726,0.19825326878364738
13,0.17853473623163535,0.001954718395496867,0.16196256819810342,0.3555618846497991,0.03915399079331185,0.046651482046309166,0.23527103668269858,0.016778384035010818,0.1688695429835865,0.6088029590793794,0.0,0.32110703304402044,0.20379176826745532,0.06718946950260898,0.13891344469619685,0.4074902356458093,0.023772627456419795,0.011072921301816443,0.03279429609252552,0.11775637982457533,0.11260045180035766,0.0037095795420089045,0.6051073844062969,0.12346861477733634,0.13445694888751836,0.2370695631500683,0.009537910781733062,0.2001114030069314
14,0.11153773708549003,0.0,0.0757243503934686,0.2569193050495107,0.012655689973262526,0.020346419905422224,0.12357380306075427,0.0,0.09195178878026317,0.5360079795027383,0.0,0.24628767986841266,0.10206892665991311,0.00375913165004246,0.1220350762142567,0.2862156249871409,0.0,0.0,0.0,0.07194284971141864,0.04160211909632905,0.0012535646330198635,0.550099021620441,0.05089146728291377,0.04589974839913482,0.16275339187622692,0.002222348505078675,0.15235361427042104
15,0.056289629862122485,0.0,0.0,0.1284609722609878,0.004928577125765296,0.004958872903175747,0.0,0.0,0.03388791751425357,0.40633386957669954,0.0,0.14433309085540705,0.039439866341029715,0.0030191790670743963,0.07377612884412543,0.1398636975746238,0.0,0.0,0.0,0.0156656649604396,0.0,0.0,0.436516408953123,0.0,0.0,0.10205783409366995,0.0,0.07503574265567613
16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23065291921315198,0.0,0.06851692466239907,0.0,0.0,0.030597256610109733,0.00705878274874843,0.0,0.0,0.0,0.0,0.0,0.0,0.2678339629563541,0.0,0.0,0.0,0.0,0.006351760719020697
17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06596498950949331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14723699701236287,0.0,0.0,0.0,0.0,0.0
18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002446031681960554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30,0.0,0.0,0.08857869660416079,0.0,0.0,0.0,0.0,0.0,0.06385234715851343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00767760867699691,0.0,0.0,0.0,0.0
31,0.0474333384760288,0.0,0.19975630240186062,0.0,0.004737323930052896,0.0,0.0,0.0,0.18654980312311228,0.0,0.0,0.0,0.07745768343696956,0.12347606000713619,0.0,0.08428125301977972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09991428700613328,0.0,0.12409956747836796,0.0322717790747778,0.0
32,0.08878227254458326,0.0486983146713442,0.34382154043661917,0.027665304293020023,0.11074907287418516,0.040525075258954046,0.08143529691182713,0.0,0.3432767766574196,0.17504117034837705,0.0,0.08222464247066891,0.17430589287917164,0.25325528737129877,0.0,0.19295210848820496,0.008763928405144701,0.08931092461348945,0.0,0.0077263868752606565,0.0,0.011262882429612943,0.1462486922666396,0.21645614852059206,0.042800670377018304,0.18325393214789135,0.12792389987068903,0.0
33,0.19409929299054407,0.11928681015181923,0.4368185765594404,0.12092060421547104,0.23947906268638788,0.1419785363257415,0.1883602032928056,0.001050559047902671,0.4649844314715153,0.31125325767096607,0.03805424843027233,0.1842765889311222,0.2996777214582305,0.3860273619001803,0.004713548534378328,0.30286476806764373,0.016929441157249318,0.18570648575709012,0.0,0.09808683935886098,0.07449982631922854,0.04367684218036174,0.2566277772535244,0.3125717155107361,0.17613642612024502,0.3463473102965509,0.27846815538666697,0.12181766977312601
34,0.30789113255905143,0.22444664508459566,0.46730439479674474,0.21233070825380476,0.33634381198032043,0.24043887180087573,0.2877948250005346,0.0,0.5196535059863595,0.47864027630099876,0.07017363961908019,0.3032987388114268,0.37702844630859583,0.47227112285164957,0.012248169001194605,0.3854864057662858,0.04629119723448524,0.3054427898817065,0.014160442269365834,0.19690502323336004,0.1305950965306468,0.09101248975587609,0.4345266767899898,0.37774744969348134,0.27612166832617485,0.44462722934859067,0.37444149824566353,0.22976118259960576
35,0.3435725180776008,0.27364018431459447,0.4503846351984873,0.2890171383230916,0.3425832808888326,0.2956152645244221,0.333531835310205,0.0,0.5105310345494359,0.5852892025894874,0.08181949400652619,0.3828357557823133,0.3893832549532574,0.4617402829620396,0.05191124850450667,0.4196871005425762,0.06782586498542302,0.29965580305628736,0.019130199257770732,0.26406739973770726,0.16971123392687507,0.1473819968477145,0.5580972411077555,0.3870923950275029,0.31909382819071536,0.43389503092763826,0.37936403988594747,0.3056686149268891
36,0.2874659635120323,0.2822832741688997,0.3714742747322819,0.3003117075577265,0.24743899335239772,0.28595802169477696,0.30643559282389193,0.0,0.44387021482541206,0.630626968214604,0.06092103714698468,0.40922037268865386,0.3402182072733666,0.3703226405861384,0.09830485097528836,0.3799588155400125,0.054402248735829745,0.2688427343591726,0.0058695316548889685,0.2870392571961842,0.158325406964156,0.1663981824180468,0.6183999717586102,0.3454227255085945,0.2894440167679075,0.3826534927676029,0.32960746519086104,0.3344523020043294
37,0.18377100360993393,0.24262350601073276,0.2357107762787604,0.2365180892536459,0.1269171932373423,0.2293016702423737,0.2200891488746903,0.0,0.324859568168125,0.6175726420973843,0.014515118626074346,0.3983973575490941,0.24978901167751058,0.2732063368865764,0.1032450836433324,0.3025494058242408,0.022074296435026886,0.28124549315439723,0.0,0.27966375266920157,0.1042801992143015,0.11508297567047096,0.6192756585246604,0.2530960981633959,0.19835963797965472,0.27795606670410533,0.2289573491828044,0.3014840225839255
38,0.08182092278402252,0.16468908491042664,0.09217010338876148,0.14468169737836048,0.05024140623962415,0.15416921211582105,0.11905931556644998,0.0,0.17872532240679975,0.5462315836705474,0.0,0.3478627513646794,0.1477135600977003,0.1581285945073874,0.0768046295390626,0.19849331929806743,0.0,0.19811447598190018,0.0,0.20184964619492035,0.03165922988711058,0.035112157354115124,0.5610400678414736,0.11840134352038055,0.09024501858280218,0.1405796965755384,0.0950843013740519,0.2188375221798462
39,0.04596250848600061,0.08818643926914517,0.0,0.04891172559149487,0.03702240250769118,0.07975812581756758,0.0,0.0,0.09125354285731115,0.4169287535885628,0.0,0.2368358300818325,0.10562327826000496,0.03453153039191317,0.046040229924014166,0.0857259530946917,0.0,0.07160008043399127,0.0,0.08287652407671481,0.0,0.0,0.44829376690138356,0.0,0.0,0.08819400306371318,0.0,0.1286945050061124
40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23964521753643697,0.0,0.12794846833446388,0.0,0.0,0.024158203916933456,0.009400218751620365,0.0,0.0,0.0,0.0,0.0,0.0,0.27975054080463535,0.0,0.0,0.0,0.0,0.03768883673643455
41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07645941400214842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15351001500072678,0.0,0.0,0.0,0.0,0.0
42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0029478909253829993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54,0.0,0.0,0.025451333989581697,0.0,0.0,0.0,0.0,0.0,0.004224745789314336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006798853046025848,0.0,0.0,0.0,0.0
55,0.06978060157633843,0.0,0.08442734710588004,0.0,0.007258918854179759,0.0,0.0,0.0,0.017499746790150945,0.0,0.0,0.0,0.11914067569021027,0.06620472613478853,0.0,0.10854317839777901,0.0,0.0,0.0,0.0,0.0,0.026590439618528073,0.0,0.10615594899640061,0.0,0.15324869033695554,0.11926389039188899,0.0
56,0.15440782816384777,0.006729814437817698,0.20365571962034404,0.12218134008263473,0.10036007684281488,0.049911568589467555,0.05550121316518363,0.08486378952608908,0.04496039972269274,0.14676310244957297,0.06592744258545528,0.18338785841131133,0.21895663322018483,0.1582724970397164,0.0,0.21994403409579213,0.03796457199722607,0.07146251045412791,0.05653392889175481,0.0,0.0,0.07476940200566029,0.05868090290492989,0.21921494440467199,0.04473354289199338,0.22927089327201333,0.20565130918410834,0.0
57,0.2726811041888559,0.04196563662114473,0.28845375392840894,0.2768373144162657,0.16454969424521262,0.14016991999539202,0.0923547243967527,0.157336642857997,0.08363781483765309,0.27376189610550633,0.16011484121006903,0.31847243431872774,0.3467416581428697,0.2687145495484493,0.0,0.3671700762818707,0.09095222429325021,0.15576833465429546,0.12481757891783343,0.040072747942651595,0.008180730104424664,0.16867045342001954,0.12211595258288663,0.3060768446624547,0.11226829741363899,0.392196869981188,0.31225700481438656,0.09030094434461747
58,0.31383489197939457,0.10470210596175511,0.29228109924767715,0.42786159110301,0.1616459674772875,0.2407148572654469,0.16687260305964965,0.20129285432014085,0.11613980702362643,0.43374938736590607,0.215041012651786,0.475269397022319,0.4073383360073963,0.3435085668795588,0.004700822932453964,0.4566041758867633,0.1320546317605883,0.22595574615352484,0.16967177337238684,0.08412509339069855,0.034414785985074296,0.23309867592542052,0.26044618985516943,0.34838777487597333,0.17612356406672164,0.48580287932783817,0.35442879793496707,0.1963738971371517
59,0.28668706260829063,0.17794148990466765,0.24181174977122336,0.5146375308016244,0.13227208711011787,0.2893577551846131,0.23144636455205572,0.19563939575228922,0.13779997667744803,0.5438820603962662,0.20553449877357838,0.5733157431171099,0.3890268091818175,0.3718149054457268,0.021686377111951392,0.5043741270704687,0.12219179956210327,0.28992720247824344,0.16440862749757335,0.13084259201026557,0.08768009715488256,0.24326078534974716,0.40065429649095535,0.3413804801123707,0.21774053308123445,0.507981964224703,0.33205735756291016,0.28545901761490955
60,0.22029092641365985,0.21305990982900908,0.16127900473775536,0.5147805718768667,0.1026997564133931,0.2514835042915618,0.24536377923452665,0.14740571382543155,0.1329709847340471,0.5885964744367533,0.13931566299479267,0.6038402812770489,0.3462302674901354,0.34747837138304766,0.04344959239992335,0.5080221118879914,0.08804632112369673,0.23839088848852896,0.1286687856290243,0.15531244496562158,0.10301820280725578,0.2133034855167868,0.5242493575230628,0.28003296315332205,0.19671438841472216,0.4661301069539933,0.268956856273977,0.32592309211501136
61,0.12472077520375877,0.14259264405010336,0.06631884058149562,0.44683962075361067,0.06279759709189678,0.16780096617369333,0.1974779075782333,0.0826543369057359,0.09441126487624768,0.5703248677967843,0.03141326746271699,0.5677392599039831,0.2889931619718861,0.26490244388444284,0.056972420062547074,0.43506117653760024,0.052704973948023745,0.12195374621374726,0.07584858240971287,0.13307978961531072,0.06612916582726686,0.14250658893620566,0.5878878063805769,0.18533154774508404,0.11992443100701389,0.34238129992586996,0.17793626096140475,0.30068447386709185
62,0.046493116755177574,0.06952206708433115,0.007056807234914925,0.32748097715101343,0.026252650344578944,0.08215659932904298,0.10351653084082837,0.0,0.04825998081897818,0.4980735546425968,0.0,0.4663547097433272,0.18333926439559622,0.13579152232093544,0.06224371680162874,0.2986414416009118,0.0,0.10109857069088767,0.0,0.08504332185097653,0.03479023235769516,0.05759524166769472,0.5548499937956285,0.08380115835959047,0.047139612361680835,0.1748946303204023,0.06686427344974508,0.22068185290800715
63,0.01858237088282166,0.037278954589143154,0.0,0.1682438081030765,0.001025997050190187,0.025659690568244825,0.0,0.0,0.017063829935498258,0.37344767294644066,0.0,0.30627905105079833,0.0975258477562726,0.028541604467382718,0.04382626231040956,0.14031325591634633,0.0,0.06218753025798571,0.0,0.030432408201950666,0.0,0.0,0.4421290735594894,0.0,0.0,0.06384646248722547,0.0,0.12403035744315336
64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20397147478164537,0.0,0.16268401447306882,0.0,0.0,0.010909183476914344,0.016597052721183628,0.0,0.0,0.0,0.0,0.0,0.0,0.2738980306188161,0.0,0.0,0.0,0.0,0.03183564481476289
65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0678725304987285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1447244952010715,0.0,0.0,0.0,0.0,0.0
66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0026304387619178896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
78,0.0,0.0,0.00919197490912924,0.0,0.0,0.0,0.0,0.0,0.03804451910631518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014752701456214358,0.0,0.0,0.0,0.0
79,0.06824109400909188,0.0,0.03531933202283073,0.0,0.005215264929514807,0.0,0.0,0.0,0.10982719493211049,0.0,0.0,0.0,0.09868478964057491,0.08627396923544164,0.0,0.10778918690119374,0.0,0.0,0.0,0.0,0.0,0.006791270819433884,0.0,0.12459020927578342,0.0,0.17194015216399933,0.052289371319337474,0.0
80,0.12962749467163104,0.0,0.12464784675864242,0.1133663233420327,0.033633586179868516,0.0034827261157060678,0.0,0.0,0.21759232098618728,0.13802090113629634,0.0,0.1711529599354044,0.19843088781143656,0.21276254386670515,0.0,0.22550669519590572,0.0,0.0,0.0,0.0,0.0,0.03841065415662809,0.09858545036154855,0.2708062235233764,0.0,0.24551417741265166,0.15390795237129765,0.0
81,0.228771674474542,0.021568186167995104,0.2249352006487898,0.25909868180254375,0.07651118150866874,0.024804014471526425,0.018589000680475583,0.004628406576107395,0.2860623931976483,0.2649717042211685,0.009580344986043866,0.3043685021940288,0.365547052856622,0.36028998065862783,0.046006409610127315,0.3617867916230701,0.014007213332027669,0.008954660982904704,0.0,0.010822564717103873,0.028680963765262343,0.10912541289185321,0.1525704772607264,0.37587910057814283,0.019155557985756994,0.4033028980839781,0.27141412656207986,0.10676492773226355
82,0.29314366306951706,0.07741768084099566,0.30788063057219706,0.4108091172179308,0.10605476849200762,0.06496026682365053,0.09207250739091825,0.008536803159069024,0.3267645505751771,0.44143456846969903,0.024319628554239723,0.4540568406851356,0.45926120399325115,0.42790241940510687,0.08368642197216085,0.4496460598250257,0.025632324518208866,0.06922846506881189,0.0,0.027634612162747426,0.07009055104483554,0.14346507651179685,0.2909698327675314,0.4178354567149876,0.04816532080759121,0.5022431166851756,0.35322230070460137,0.21168194784167246
83,0.28214690535780634,0.13628885294622742,0.3280607223439975,0.5102933448489494,0.0837235023117211,0.08353111007817601,0.1378938181000657,0.004423716561361188,0.3150596393201695,0.5653935880383801,0.028408113707869578,0.5334811527327874,0.4241649430665234,0.35838651890558015,0.1556248372410043,0.4843436094164818,0.018905298501079325,0.07854018997092235,0.0,0.033880634970101645,0.10402984072828816,0.12250653238049758,0.4322093172259194,0.39726545078877723,0.06987984778249696,0.5217397562407563,0.3645628183880932,0.2931122426087869
84,0.19798861993757205,0.1477928855257142,0.2879897092679816,0.5256312288274284,0.04141559972499982,0.06850066305430326,0.15182845725485664,0.0,0.2790091452680471,0.6161047544889406,0.017250624865299737,0.5377394239799675,0.35595807093767917,0.22526031141927166,0.19512506124578163,0.45853983023648165,0.005892731147901447,0.045609423273124935,0.0,0.027031012722540552,0.09754548357749283,0.07541958863965967,0.5386140493401831,0.32917141135577405,0.07333637898513343,0.46304280979612766,0.2657705761382863,0.3333266155484241
85,0.09839391905291113,0.09815687283877879,0.2035405569433235,0.4631142948072763,0.012311302494083031,0.03929187624092327,0.12797578703747167,0.0,0.21090699870931073,0.6070289024806255,0.0029143702930216264,0.48412722884768417,0.28456956095979125,0.11978464065844545,0.187484701424666,0.38556245328129785,0.0,0.0208030580049684,0.0,0.015724226010402333,0.057895836536423155,0.03527172522996325,0.5702813147657374,0.22042767126162963,0.052695576945392474,0.3180382831543934,0.13909059688620742,0.2996547280567279
